# boot-timeline.py --retro, tool sha256 a541392a0ffe7216f176f5f50995cc6eac0bcc4a384aa407a082037d5219ec7c, paths: bench/2026-09-25
# one record per line; columns unused by a record are empty; seconds
# records: loader seg lm kboot cell nothing fragment class? term1 term1cell reset scale scalefit
record	firmware	variant	class	image	directory	capture	quantity	from	to	seg_class	n	value	median	min	max	p90	argmax	ratio	slope	ci_lo	ci_hi	r	note
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V5-BOOT.log	kernel.early	kentry	wlan	comparable	1	0.666669											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V5-BOOT.log	kernel.wlan	wlan	nic	comparable	1	4.625934											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V5-BOOT.log	kernel.nic	nic	fastpath	comparable	1	0.831350											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V5-BOOT.log	kernel.late	fastpath	userinit	comparable	1	0.973881											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V5-BOOT.log	kernel.total	kentry	userinit	comparable	1	7.097834											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V5-BOOT.log	user.ready	userinit	ready	not-comparable	1	18.862950											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V5-BOOT.log	boot.jump_to_ready	jump	ready	not-comparable	1	27.035197											
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V5-BOOT.log	jump					0.010053											byte 12
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V5-BOOT.log	decomp					0.016324											byte 41
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V5-BOOT.log	decomp_done					1.076466											byte 114
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V5-BOOT.log	kentry					1.084466											byte 142
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V5-BOOT.log	wlan					1.751135											byte 169
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V5-BOOT.log	nic					6.377069											byte 419
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V5-BOOT.log	fastpath					7.208419											byte 746
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V5-BOOT.log	userinit					8.182300											byte 771
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V5-BOOT.log	ready					27.045250											byte 1750
kboot	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V6-BOOT.log																	inherited from V6-WZ; `init started: BusyBox v1.13.4`
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V6-BOOT.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.060100											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V6-BOOT.log	rtkload.total	jump	kentry	comparable	1	1.072296											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V6-BOOT.log	kernel.early	kentry	wlan	comparable	1	0.668028											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V6-BOOT.log	kernel.wlan	wlan	nic	comparable	1	4.621975											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V6-BOOT.log	kernel.nic	nic	fastpath	comparable	1	0.833704											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V6-BOOT.log	kernel.late	fastpath	userinit	comparable	1	0.973746											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V6-BOOT.log	kernel.total	kentry	userinit	comparable	1	7.097453											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V6-BOOT.log	user.ready	userinit	ready	not-comparable	1	18.788495											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V6-BOOT.log	boot.jump_to_ready	jump	ready	not-comparable	1	26.958244											
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V6-BOOT.log	jump					0.011142											byte 12
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V6-BOOT.log	decomp					0.015485											byte 41
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V6-BOOT.log	decomp_done					1.075585											byte 114
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V6-BOOT.log	kentry					1.083438											byte 142
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V6-BOOT.log	wlan					1.751466											byte 169
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V6-BOOT.log	nic					6.373441											byte 419
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V6-BOOT.log	fastpath					7.207145											byte 746
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V6-BOOT.log	userinit					8.180891											byte 771
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V6-BOOT.log	ready					26.969386											byte 1750
kboot	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V7-BOOT.log																	inherited from V7-WZ; `init started: BusyBox v1.13.4`
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V7-BOOT.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.060074											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V7-BOOT.log	rtkload.total	jump	kentry	comparable	1	1.075810											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V7-BOOT.log	kernel.early	kentry	wlan	comparable	1	0.666569											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V7-BOOT.log	kernel.wlan	wlan	nic	comparable	1	4.622478											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V7-BOOT.log	kernel.nic	nic	fastpath	comparable	1	0.834638											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V7-BOOT.log	kernel.late	fastpath	userinit	comparable	1	0.974461											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V7-BOOT.log	kernel.total	kentry	userinit	comparable	1	7.098146											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V7-BOOT.log	user.ready	userinit	ready	not-comparable	1	17.677930											
seg	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V7-BOOT.log	boot.jump_to_ready	jump	ready	not-comparable	1	25.851886											
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V7-BOOT.log	jump					0.007842											byte 12
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V7-BOOT.log	decomp					0.015724											byte 41
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V7-BOOT.log	decomp_done					1.075798											byte 114
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V7-BOOT.log	kentry					1.083652											byte 142
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V7-BOOT.log	wlan					1.750221											byte 169
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V7-BOOT.log	nic					6.372699											byte 419
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V7-BOOT.log	fastpath					7.207337											byte 746
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V7-BOOT.log	userinit					8.181798											byte 771
lm	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V7-BOOT.log	ready					25.859728											byte 1750
term1cell	vendor						longest silence				9		4.532643	4.531528	5.219783	5.219783	bench/2026-09-25/M1-BOOT.log						
term1cell	vendor						jump -> ready				9		26.836990	25.851886	27.035197	27.035197	bench/2026-09-25/V5-BOOT.log						
term1cell	rlxfw quiet						longest silence				8		4.580203	4.579753	4.581293	4.581293	bench/2026-09-25/P1Q-r01-boot.log						
term1cell	rlxfw quiet						jump -> ready				8		10.792753	10.790948	10.795582	10.795582	bench/2026-09-25/P2Q-r01-boot.log						
term1cell	rlxfw loud						longest silence				3		3.002146	3.001308	3.002479	3.002479	bench/2026-09-25/P1L-r02-boot.log						
term1cell	rlxfw loud						jump -> ready				3		12.535714	12.534490	12.536925	12.536925	bench/2026-09-25/P1L-r03-boot.log						
term1cell	rlxfw quiet id0=A2C56BC8						longest silence				8		4.580203	4.579753	4.581293	4.581293	bench/2026-09-25/P1Q-r01-boot.log						
term1cell	rlxfw quiet id0=A2C56BC8						jump -> ready				8		10.792753	10.790948	10.795582	10.795582	bench/2026-09-25/P2Q-r01-boot.log						
term1cell	rlxfw loud id0=A2C56BC8						longest silence				3		3.002146	3.001308	3.002479	3.002479	bench/2026-09-25/P1L-r02-boot.log						
term1cell	rlxfw loud id0=A2C56BC8						jump -> ready				3		12.535714	12.534490	12.536925	12.536925	bench/2026-09-25/P1L-r03-boot.log						
term1	vendor	-	cold	-	bench/2026-09-25	bench/2026-09-25/M1-BOOT.log	longest silence	booting	ready		1	5.219783											ends at byte 118 before autoboot
term1	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/M2-BOOT.log	longest silence	booting	ready		1	5.219012											ends at byte 196 before autoboot
term1	rlxfw	loud	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r01-boot.log	longest silence	jump	ready		1	3.001308											ends at byte 7502 before b10
term1	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r02-boot.log	longest silence	jump	ready		1	3.002479											ends at byte 7502 before b10
term1	rlxfw	loud	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1L-r03-boot.log	longest silence	jump	ready		1	3.002146											ends at byte 7502 before b10
term1	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r01-boot.log	longest silence	jump	ready		1	4.581293											ends at byte 738 before nic
term1	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r02-boot.log	longest silence	jump	ready		1	4.579753											ends at byte 738 before nic
term1	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r03-boot.log	longest silence	jump	ready		1	4.580408											ends at byte 738 before nic
term1	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P1Q-r04-boot.log	longest silence	jump	ready		1	4.580213											ends at byte 738 before nic
term1	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P2Q-r01-boot.log	longest silence	jump	ready		1	4.580069											ends at byte 738 before nic
term1	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P2Q-r02-boot.log	longest silence	jump	ready		1	4.579879											ends at byte 738 before nic
term1	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P3Q-r01-boot.log	longest silence	jump	ready		1	4.580192											ends at byte 738 before nic
term1	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-25	bench/2026-09-25/P3Q-r02-boot.log	longest silence	jump	ready		1	4.581035											ends at byte 738 before nic
term1	vendor	-	cold	-	bench/2026-09-25	bench/2026-09-25/V1-BOOT.log	longest silence	jump	ready		1	4.532101											ends at byte 258 before nic
term1	vendor	-	cold	-	bench/2026-09-25	bench/2026-09-25/V2-BOOT.log	longest silence	jump	ready		1	4.532076											ends at byte 258 before nic
term1	vendor	-	cold	-	bench/2026-09-25	bench/2026-09-25/V3-BOOT.log	longest silence	jump	ready		1	4.532268											ends at byte 258 before nic
term1	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V4-BOOT.log	longest silence	jump	ready		1	4.531528											ends at byte 258 before nic
term1	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V5-BOOT.log	longest silence	jump	ready		1	4.533079											ends at byte 258 before nic
term1	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V6-BOOT.log	longest silence	jump	ready		1	4.533120											ends at byte 258 before nic
term1	vendor	-	warm	-	bench/2026-09-25	bench/2026-09-25/V7-BOOT.log	longest silence	jump	ready		1	4.532643											ends at byte 258 before nic
term1cell	J BFC00000						longest silence				4		1.610086	1.609655	1.610501	1.610501	bench/2026-09-25/V7-WZ.log						
term1cell	J BFC00000						send -> prompt				4		2.304801	2.300066	2.305369	2.305369	bench/2026-09-25/V6-WZ.log						
term1cell	busybox reboot -f						longest silence				8		1.609943	1.609176	1.610566	1.610566	bench/2026-09-25/P1Q-r02-rz.log						
term1cell	busybox reboot -f						send -> prompt				8		2.350297	2.325391	2.355344	2.355344	bench/2026-09-25/P1-RZ.log						
reset	busybox reboot -f				bench/2026-09-25	bench/2026-09-25/P1-RZ.log	send -> prompt				1	2.355344											send from sent_s; longest silence 1.609214 ending at byte 317
reset	busybox reboot -f				bench/2026-09-25	bench/2026-09-25/P1L-r02-rz.log	send -> prompt				1	2.354156											send from sent_s; longest silence 1.610258 ending at byte 315
reset	busybox reboot -f				bench/2026-09-25	bench/2026-09-25/P1L-r03-rz.log	send -> prompt				1	2.352914											send from sent_s; longest silence 1.609981 ending at byte 313
reset	busybox reboot -f				bench/2026-09-25	bench/2026-09-25/P1Q-r02-rz.log	send -> prompt				1	2.347680											send from sent_s; longest silence 1.610566 ending at byte 212
reset	busybox reboot -f				bench/2026-09-25	bench/2026-09-25/P1Q-r03-rz.log	send -> prompt				1	2.325391											send from sent_s; longest silence 1.609253 ending at byte 211
reset	busybox reboot -f				bench/2026-09-25	bench/2026-09-25/P1Q-r04-rz.log	send -> prompt				1	2.340871											send from sent_s; longest silence 1.609904 ending at byte 212
reset	busybox reboot -f				bench/2026-09-25	bench/2026-09-25/P2Q-r02-rz.log	send -> prompt				1	2.330574											send from sent_s; longest silence 1.609176 ending at byte 212
reset	busybox reboot -f				bench/2026-09-25	bench/2026-09-25/P3Q-r02-rz.log	send -> prompt				1	2.353250											send from sent_s; longest silence 1.610046 ending at byte 214
reset	J BFC00000				bench/2026-09-25	bench/2026-09-25/V4-WZ.log	send -> prompt				1	2.300066											send from sent_s; longest silence 1.609655 ending at byte 196
reset	J BFC00000				bench/2026-09-25	bench/2026-09-25/V5-WZ.log	send -> prompt				1	2.304551											send from sent_s; longest silence 1.609750 ending at byte 196
reset	J BFC00000				bench/2026-09-25	bench/2026-09-25/V6-WZ.log	send -> prompt				1	2.305369											send from sent_s; longest silence 1.610422 ending at byte 196
reset	J BFC00000				bench/2026-09-25	bench/2026-09-25/V7-WZ.log	send -> prompt				1	2.305052											send from sent_s; longest silence 1.610501 ending at byte 196
